short_id	faixa	marca	classe	categoria	nome	numero	evidencias	praise	texto	pdf_id
0738	alta	✓	(sem texto)	Partitura	No céu não entra pecado	092	num+slug+hash	de35add1		QXZ1bHNvcy9BMDkyIC0gTm8gY2V1IG5hbyBlbnRyYSBwZWNhZG8gLSBDb3JvLnBkZg==
0753	media	✓	adicionar_material	Partitura	Finda-se este dia	095	num+slug+kind-unico	d7479c3c	adicionar como Choir	QXZ1bHNvcy9BMDk1IC0gRmluZGEtc2UgRXN0ZSBEaWEgLSBDb3JvLnBkZg==
0763	ambiguo	✓	(sem texto)	Partitura	Salmo 91	097	num+slug	9bc8bfee		QXZ1bHNvcy9BMDk3IC0gU0FMTU8gOTEgLSBDb3JvLnBkZg==
0764	alta	✓	(sem texto)	Partitura	Cantares 2	098	num+slug+hash	c60bc0d4		QXZ1bHNvcy9BMDk4IC0gQ2FudGFyZXMgMiAtIENvcm8ucGRm
077c	ambiguo	✗	match_errado_criar_praise	Partitura	A Palavra de Poder	101	num		As sugestões estão erradas, mas o louvor está certo. Vai ter que criar o praise e o material kind Choir (cifra também pode estar criando o mesmo praise)	MzAxMDIwMjUvQSBQYWxhdnJhIGRlIFBvZGVyIC0gQ29yby5wZGY=
088f	ambiguo	✓	(sem texto)	Partitura	Não sei porque de Deus o amor	139	num+classe	bbf7c034		Q29sQWR1bHRvcy8xMzkucGRm
096e	media	✓	adicionar_material	Partitura	Sou o Santo	171	num+slug+kind-unico	47f80b90	Criar novo material kind Choir	MzAxMDIwMjUvU291IG8gU2FudG8gLSBNZWxvZGlhLnBkZg==
0996	media	✓	adicionar_material	Partitura	Fala ao Meu Coração, Jesus	177	num+slug+kind-unico	d8a7b948	Criar novo material kind Choir	MzAxMDIwMjUvRmFsYSBhbyBNZXUgQ29yYcOnw6NvLCBKZXN1cyAtIE1lbG9kaWEucGRm
0a26	ambiguo	✓	(sem texto)	Partitura	Hoje quero somente agradecer	197	num+slug	9688d13d		Q29sQWR1bHRvcy8xOTcucGRm
0a53	ambiguo	✓	(sem texto)	Partitura	Jesus ia Subindo o Monte	203	num+slug	027dee98		MjAwMzIwMjYvSmVzdXMgaWEgU3ViaW5kbyBvIE1vbnRlL0Nvcm8ucGRm
0abf	media	✓	adicionar_material	Partitura	Maranata	218	num+slug+kind-unico	eeee8e0d	Criar novo material kind Choir	MzAxMDIwMjUvTWFyYW5hdGEgLSBNZWxvZGlhLnBkZg==
0b8b	media	✓	(sem texto)	Partitura	Olhai para o alto	254	num+kind-unico	e29f6acc		Q29sQWR1bHRvcy8yNTQucGRm
0b8c	media	✓	(sem texto)	Partitura	Meu Coração Engrandece ao Senhor	255	num+slug+kind-unico	f2dfeb97		QXZ1bHNvcy9SR0EtMjU1IC0gTWV1IENvcmFjYW8gRW5ncmFuZGVjZSBhbyBTZW5ob3IgLSBQaWFubyBlIENvcm8ucGRm
0c0e	media	✓	(sem texto)	Partitura	Toda a minha dor Jesus levou	296	num+kind-unico	4d1c5f09		Q29sQWR1bHRvcy8yOTYucGRm
0c42	media	✓	nao_levar	Partitura	O que habita no abrigo de Deus	313	num+kind-unico	9a331555	Não precisa levar	Q29sQWR1bHRvcy8zMTMucGRm
0c93	media	✓	(sem texto)	Partitura	Deus te guardará	340	num+kind-unico	e62a8060		Q29sQWR1bHRvcy8zNDAucGRm
0d52	media	✓	adicionar_material	Partitura	Jesus, Quero amar-te	404	num+kind-unico	22261c8e	Adicione como Choir	YXNzZXRzL1BFUy9KZXN1cywgUXVlcm8gQW1hci10ZSAtIENvcm8ucGRm
0d6e	ambiguo	✓	adicionar_material	Partitura	Sou forasteiro aqui	412	num	7a562cb7	Adicione como Music Sheet	Q29sQWR1bHRvcy80MTIucGRm
0d78	media	✓	adicionar_material	Partitura	Quero ser um vaso de bênção	415	num+kind-unico	09c3b38c	Adicionar como Music Sheet	Q29sQWR1bHRvcy80MTUucGRm
0dd9	media	✓	(sem texto)	Partitura	A tua palavra	446	num+kind-unico	55504a9a		Q29sQWR1bHRvcy80NDYucGRm
0e90	media	✓	(sem texto)	Partitura	Eu sei que Jesus	504	num+kind-unico	9aef65aa		Q29sQWR1bHRvcy81MDQucGRm
0e91	media	✓	(sem texto)	Cifra nível I	Os Seus Cabelos Brancos	505	hash-so	9aef65aa		TG91dm9yZXMgQ29sZXTDom5lYSBkZSBQYXJ0aXR1cmFzLzUwNSAtIE9zIFNldXMgQ2FiZWxvcyBCcmFuY29zL0NpZnJhIEkucGRm
0e92	media	✓	(sem texto)	Cifra nível II	Os Seus Cabelos Brancos	505	hash-so	9aef65aa		TG91dm9yZXMgQ29sZXTDom5lYSBkZSBQYXJ0aXR1cmFzLzUwNSAtIE9zIFNldXMgQ2FiZWxvcyBCcmFuY29zL0NpZnJhIElJLnBkZg==
0e93	sem_louvor	✓	adicionar_material	Partitura	Os seus cabelos brancos	505			Crie como Music Sheet	Q29sQWR1bHRvcy81MDUucGRm
0e94	ambiguo	✓	(sem texto)	Cifra nível I	Tu Que Estás Assentado	506	hash-so			TG91dm9yZXMgQ29sZXTDom5lYSBkZSBQYXJ0aXR1cmFzLzUwNiAtIFR1IFF1ZSBFc3TDoXMgQXNzZW50YWRvL0NpZnJhIEkucGRm
0e95	ambiguo	✓	(sem texto)	Cifra nível II	Tu Que Estás Assentado	506	hash-so			TG91dm9yZXMgQ29sZXTDom5lYSBkZSBQYXJ0aXR1cmFzLzUwNiAtIFR1IFF1ZSBFc3TDoXMgQXNzZW50YWRvL0NpZnJhIElJLnBkZg==
0e96	sem_louvor	✓	adicionar_material	Partitura	Tu que estás assentado	506			Crie como Music Sheet	Q29sQWR1bHRvcy81MDYucGRm
0eb3	ambiguo	✓	(sem texto)	Partitura	Quando a Angelical Trombeta	516	num	0597d6e1		MjAwMzIwMjYvUXVhbmRvIGEgQW5nZWxpY2FsIFRyb21iZXRhL0Nvcm8ucGRm
0eb4	ambiguo	✓	adicionar_material	Partitura	Quando a Angelical Trombeta	516	num	0597d6e1	Adicione como Choir	MjYxMTIwMjUvUXVhbmRvIGEgQW5nZWxpY2FsIFRyb21iZXRhLnBkZg==
0edb	ambiguo	✓	outro	Partitura	Regozijai-vos	527	num+slug+classe	a43a1c4f	Duplicado no PLPCG e no Coldigom aparentemente.	QXZ1bHNvcy9QRVMtNTI3IC0gUmVnb3ppamFpLXZvcyAtIENvcm8ucGRm
0f8f	media	✓	adicionar_material	Partitura	Ó profundidade de riquezas	586	num+kind-unico	293975f4	Criar como Choir	YXNzZXRzL1BFUy9PzIEgcHJvZnVuZGlkYWRlIGRhcyByaXF1ZXphcyAtIFZvY2FsIFsyMCAwMyAyMDI2XS5wZGY
0fce	media	✓	adicionar_material	Partitura	A Deus Seja o Louvor	607	num+kind-unico	b54afd46	Adicionar como Choir	YXNzZXRzL1BFUyAoVHJvbWJldGFzIGUgRmVzdGFzIDIwMjUpIChBKS9BIERldXMgU2VqYSBvIExvdXZvciAoQSkucGRm
0fcf	media	✓	adicionar_material	Partitura	A Deus Seja o Louvor	607	num+kind-unico	b54afd46	Adicionar como choir	YXNzZXRzL1BFUyAoVHJvbWJldGFzIGUgRmVzdGFzIDIwMjUpIChCKS9BIERldXMgU2VqYSBvIExvdXZvciAtIFZvY2FsIC0yNCAxMCAyMDI1LS5wZGY
1042	media	✓	(sem texto)	Partitura	Em nossos lábios	642	num+kind-unico	33332ff5		Q29sQWR1bHRvcy82NDIucGRm
10af	media	✓	adicionar_material	Partitura	A Ti, Que Habitas Entre os Querubins	677	num+kind-unico	6f7137fb	Crie como Choir	MzAxMDIwMjUvQSBUaSwgUXVlIEhhYml0YXMgRW50cmUgb3MgUXVlcnViaW5zIC0gQ29yby5wZGY=
11f9	media	✓	adicionar_material	Partitura	Cantai ao Senhor um Cântico Novo	784	num+kind-unico	a00ce662	Adicione como choir	QXZ1bHNvcy9QRVMtNzg0IC0gQ2FudGFpIGFvIFNlbmhvciB1bSBDYW50aWNvIE5vdm8tIENvcm8ucGRm
