ac984286-9794-4d33-b5f5-a810219be239,35ab281e-8aab-4be4-ba74-ef6ce771c46b,pt,MIDI Baixo II
b95b0678-7dc9-4758-9fc2-50781980f127,36fa6e60-37d6-40a4-87e4-aa099839ad25,pt,Partitura
be3e83ef-e3b0-4a3a-a9d8-d4fdd24a40c2,3723a55b-a0bb-49b1-be0e-2914915c51af,pt,Voz Soprano
8e329ad8-63d2-443a-b648-8208f589ee84,38d1bb43-0959-435d-b845-754ebec83a87,pt,Violão
cbcb9682-6c43-4cbe-9050-ede71caf8b87,3b55c854-aa8e-43cf-9433-ba49a0161d90,pt,Letras
7c854bcd-b7c7-413a-8b62-de612df577e7,40f562c0-c506-4044-a598-cccea7500fc4,pt,Saxofone Barítono
ea01c2b6-f65a-485a-bf15-d7b0bae8e20d,4120bf94-6ef9-4c94-be8f-97d088f0d9d4,pt,MIDI Voz Feminina
c0d7d0c2-4db2-4b56-8034-c6050bdc72da,4243223d-c2a0-433c-b385-1994dcfe4e46,pt,Trompa em Fá
7754809c-6155-4ae0-ae5e-a4df239d8e6c,481a43df-dd03-4a0a-a333-7ca0aa99fdf7,pt,Voz Tenor II
e08a150e-b41d-4e4c-9f6d-2772779f739f,48a0529d-f6c4-455c-b83b-19a99c0285ae,pt,MIDI Soprano II
bfdaeaaa-7060-41c6-9051-2a07646ec08a,4930d355-80ce-4192-8bab-c09d00f82c3c,pt,Fagote
209fb166-7df7-4b21-b0e5-5ad0d5e08d11,4965a489-9b7e-4560-bbc6-e5b88ca57bf4,pt,Harmônica
da77c3e7-1bad-4707-9950-be35ad86d348,4a21d073-1726-41a3-bca7-77550f91e02a,pt,Gestos CIAs
99d4c4ca-1d42-4476-8c2e-31588b456158,4a3be8c6-9e6a-42d6-9181-0cd19e2d1096,pt,Base
3d637735-621b-4704-af09-88699edd5ee2,4b880911-32df-4b86-aae2-78c6e467de60,pt,MIDI Voz Masculina
4a2a8b4c-15f7-47d2-91f4-67ad8db6c5db,4bbf1331-b13e-4029-bbb7-bf5eda568409,pt,MIDI Tenor
1adacd90-3782-4cda-ad35-59455357fcc1,5181c85f-7f24-4002-b4e0-74cdcea9de4b,pt,Oboé
85890701-7e5b-479a-9420-83f9919e5a91,541a5d3e-e788-4de2-98ea-18b0317b0c33,pt,Bumbo
86e4d4f0-26fd-4978-b584-b6b4ae9ebc1e,5605546e-b832-4b47-a141-13eed9d1a644,pt,Madeiras
82f109a3-52c5-48ed-9844-9680118da174,56c252f4-bcbe-47b9-99f6-f996de79ec32,pt,MIDI Coro
bc15199e-11d4-4ff9-af58-1692fd10c40c,578fa489-d31e-4a0e-8883-5e2c8a2b8957,pt,MIDI Instrumentos
006b3113-cb67-48c5-b486-77349826f62e,59df1962-d245-41eb-9fdc-ca79d69a34ab,pt,Clarinete em Si bemol
e4e3f80b-e8b4-41a7-a045-b6673a109b80,5a9d9ced-a5e3-4848-adac-f02a14b56038,pt,Cifra II
7ccfbf9d-474a-45c2-b8e2-8a11c35a2044,5d491559-6298-419d-a2d5-399675386a40,pt,Viola
